Score,KILLS,DEATH,PING,TEAM,DAMAGE,MultiKillLevel0,MultiKillLevel1,MultiKillLevel2,MultiKillLevel3,MultiKillLevel4,SpreeKillLevel0,SpreeKillLevel1,SpreeKillLevel2,SpreeKillLevel3,SpreeKillLevel4,MATCHID,PLAYERID,PlayerName,Winner
109.599953,39,52,36.0,Blue,6124,5,0,0,0,0,0,0,0,0,0,50,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Red
297.300293,70,33,52.0,Blue,8583,9,2,0,0,0,5,1,0,0,0,50,4ddcf09ab5774cbe9ed1f9d5b7e7751e,PaWwEeZy,Red
127.299973,36,42,108.0,Red,6503,0,0,0,0,0,0,0,0,0,0,50,48f4bf941b4448d0b32cc684781b35bc,Valot,Red
161.900162,16,60,140.0,Blue,3473,1,0,0,0,0,0,0,0,0,0,50,b72b3d96adae4717822a059f2d57546e,mighty,Red
366.599976,42,40,24.0,Red,5651,2,0,0,0,0,0,0,0,0,0,51,9791051e04bd423aafa44fc5d2379002,PayBack,Red
538.300049,79,24,36.0,Red,9650,11,0,0,0,0,4,1,1,1,1,51,f1a92287ff034123a2e848f39206c881,ttv.fallacy_,Red
365.200012,60,34,52.0,Blue,8551,2,0,0,0,0,2,1,0,0,0,51,4ddcf09ab5774cbe9ed1f9d5b7e7751e,PaWwEeZy,Red
200.000031,30,36,64.0,Red,3283,2,0,0,0,0,0,0,0,0,0,51,3798c79d0f654877a7f8dea582fabed5,emc.clark.kent,Red
141.399979,29,54,36.0,Blue,3914,0,0,0,0,0,0,0,0,0,0,51,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Red
215.20018,39,33,108.0,Red,4792,5,0,0,0,0,1,0,0,0,0,51,b8d23b3de9264ced86b4ec96f927ea6f,acme_,Red
149.999954,36,49,52.0,Blue,5687,1,0,0,0,0,0,0,0,0,0,51,cc1b709905ec4359b04bc2f4060eacdb,bdy,Red
268.200195,38,37,108.0,Red,5270,2,0,0,0,0,1,0,0,0,0,51,48f4bf941b4448d0b32cc684781b35bc,Valot,Red
272.700012,33,46,48.0,Blue,4824,1,0,0,0,0,1,0,0,0,0,51,82cf781fe624480594f0c535c1e512b9,Maddeh,Red
129.999893,10,54,136.0,Blue,1212,0,0,0,0,0,0,0,0,0,0,51,b72b3d96adae4717822a059f2d57546e,mighty,Red
13.0,13,9,72.0,Blue,4599,0,0,0,0,0,0,0,0,0,0,52,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
14.0,15,12,20.0,Red,4275,0,0,0,0,0,1,0,0,0,0,52,5b1fa447e4f74294845bf2c9302f9fe9,juice,Blue
10.0,11,11,28.0,Red,3509,0,0,0,0,0,0,0,0,0,0,52,247f5a3e45e5418bb2079066d445f112,Kngkyle,Blue
4.0,4,13,44.0,Red,1557,0,0,0,0,0,0,0,0,0,0,52,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
8.0,8,10,56.0,Blue,1680,0,0,0,0,0,0,0,0,0,0,52,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
12.0,12,11,72.0,Blue,3544,1,0,0,0,0,1,0,0,0,0,52,038156a285ff4ed2ae9d73900693207a,KylieJenner,Blue
12.0,12,13,28.0,Red,3656,0,0,0,0,0,1,0,0,0,0,53,247f5a3e45e5418bb2079066d445f112,Kngkyle,Blue
13.0,14,13,72.0,Blue,3489,0,0,0,0,0,0,0,0,0,0,53,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
7.0,8,10,56.0,Blue,2407,0,0,0,0,0,0,0,0,0,0,53,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
11.0,11,12,20.0,Red,3765,0,0,0,0,0,1,0,0,0,0,53,5b1fa447e4f74294845bf2c9302f9fe9,juice,Blue
14.0,15,11,72.0,Blue,4087,0,0,0,0,0,0,0,0,0,0,53,038156a285ff4ed2ae9d73900693207a,KylieJenner,Blue
7.0,8,13,40.0,Red,1983,0,0,0,0,0,1,0,0,0,0,53,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
7.0,7,11,76.0,Red,3243,0,0,0,0,0,1,0,0,0,0,54,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
15.0,15,11,28.0,Red,3553,0,0,0,0,0,1,0,0,0,0,54,247f5a3e45e5418bb2079066d445f112,Kngkyle,Blue
11.0,11,10,64.0,Blue,3226,0,0,0,0,0,0,0,0,0,0,54,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
5.0,5,11,24.0,Blue,2558,0,0,0,0,0,0,0,0,0,0,54,5b1fa447e4f74294845bf2c9302f9fe9,juice,Blue
6.0,6,11,44.0,Red,2124,0,0,0,0,0,0,0,0,0,0,54,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
16.0,17,8,48.0,Blue,3463,0,0,0,0,0,2,0,0,0,0,54,4ddcf09ab5774cbe9ed1f9d5b7e7751e,PaWwEeZy,Blue
9.0,9,14,60.0,Blue,2845,0,0,0,0,0,0,0,0,0,0,55,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
10.0,11,9,48.0,Blue,3349,0,0,0,0,0,0,0,0,0,0,55,4ddcf09ab5774cbe9ed1f9d5b7e7751e,PaWwEeZy,Blue
13.0,13,11,24.0,Red,3656,0,0,0,0,0,1,0,0,0,0,55,247f5a3e45e5418bb2079066d445f112,Kngkyle,Blue
12.0,13,10,72.0,Red,4232,0,0,0,0,0,0,0,0,0,0,55,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
11.0,12,11,20.0,Blue,3109,0,0,0,0,0,1,0,0,0,0,55,5b1fa447e4f74294845bf2c9302f9fe9,juice,Blue
5.0,6,13,44.0,Red,1759,0,0,0,0,0,0,0,0,0,0,55,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
11.0,11,7,60.0,Blue,2809,0,0,0,0,0,1,0,0,0,0,56,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
0.0,1,12,52.0,Red,1000,0,0,0,0,0,0,0,0,0,0,56,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
5.0,5,10,60.0,Red,2152,0,0,0,0,0,0,0,0,0,0,56,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Blue
10.0,10,6,28.0,Blue,2156,0,0,0,0,0,1,0,0,0,0,56,c6fbbbdafa5a4359b3fcbdc77795c993,Cuzkey,Blue
9.0,10,10,24.0,Red,2899,1,0,0,0,0,0,0,0,0,0,56,5b1fa447e4f74294845bf2c9302f9fe9,juice,Blue
9.0,9,3,72.0,Blue,2659,0,0,0,0,0,0,0,0,0,0,56,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
10.0,10,1,76.0,Blue,1913,1,0,0,0,0,1,0,0,0,0,57,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
3.0,3,10,60.0,Red,1854,0,0,0,0,0,0,0,0,0,0,57,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Blue
2.0,2,10,56.0,Red,936,0,0,0,0,0,0,0,0,0,0,57,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
9.0,9,2,28.0,Blue,2161,1,0,0,0,0,1,0,0,0,0,57,c6fbbbdafa5a4359b3fcbdc77795c993,Cuzkey,Blue
11.0,11,6,64.0,Blue,2963,0,0,0,0,0,1,0,0,0,0,57,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
4.0,4,10,20.0,Red,1803,0,0,0,0,0,0,0,0,0,0,57,5b1fa447e4f74294845bf2c9302f9fe9,juice,Blue
13.0,13,11,28.0,Blue,3523,1,0,0,0,0,0,0,0,0,0,58,c6fbbbdafa5a4359b3fcbdc77795c993,Cuzkey,Red
8.0,8,12,20.0,Blue,2432,0,0,0,0,0,1,0,0,0,0,58,5b1fa447e4f74294845bf2c9302f9fe9,juice,Red
10.0,10,10,60.0,Red,1927,0,0,0,0,0,0,0,0,0,0,58,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Red
4.0,4,11,60.0,Blue,2500,0,0,0,0,0,0,0,0,0,0,58,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Red
13.0,13,6,76.0,Red,3431,0,0,0,0,0,0,0,0,0,0,58,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
11.0,11,9,60.0,Red,2934,0,0,0,0,0,1,0,0,0,0,58,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
8.0,8,7,28.0,Blue,2777,0,0,0,0,0,0,0,0,0,0,59,c6fbbbdafa5a4359b3fcbdc77795c993,Cuzkey,Blue
8.0,8,11,72.0,Red,3339,2,0,0,0,0,0,0,0,0,0,59,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
15.0,15,8,20.0,Blue,3337,2,0,0,0,0,1,0,0,0,0,59,5b1fa447e4f74294845bf2c9302f9fe9,juice,Blue
9.0,9,9,64.0,Blue,2642,0,0,0,0,0,1,0,0,0,0,59,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Blue
4.0,4,10,56.0,Red,1163,0,0,0,0,0,0,0,0,0,0,59,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
12.0,12,11,64.0,Red,3410,0,0,0,0,0,0,0,0,0,0,59,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
20.0,20,13,64.0,Red,4166,2,0,0,0,0,1,0,0,0,0,60,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
8.0,8,12,28.0,Blue,2617,0,0,0,0,0,0,0,0,0,0,60,c6fbbbdafa5a4359b3fcbdc77795c993,Cuzkey,Blue
9.0,10,12,72.0,Red,3445,0,0,0,0,0,0,0,0,0,0,60,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
13.0,13,14,64.0,Blue,3049,0,0,0,0,0,1,0,0,0,0,60,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Blue
4.0,5,12,56.0,Red,2588,0,0,0,0,0,0,0,0,0,0,60,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
14.0,14,10,20.0,Blue,4376,1,0,0,0,0,0,0,0,0,0,60,5b1fa447e4f74294845bf2c9302f9fe9,juice,Blue
283.0,37,57,32.0,Blue,5726,0,0,0,0,0,1,0,0,0,0,61,247f5a3e45e5418bb2079066d445f112,Kngkyle,Red
163.700226,23,41,48.0,Blue,3688,1,0,0,0,0,1,0,0,0,0,61,82cf781fe624480594f0c535c1e512b9,Maddeh,Red
205.800049,41,28,36.0,Blue,7259,6,0,0,0,0,2,0,0,0,0,61,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Red
346.100006,46,43,36.0,Red,6772,5,1,0,0,0,1,0,0,0,0,61,b066fe72291f40fa81175d31632541f6,pb.,Red
157.800217,38,40,84.0,Blue,4524,3,0,0,0,0,1,0,0,0,0,61,cd6e3e1057f1484c8248e4c1ba4a3cb1,triangle,Red
254.300003,21,45,64.0,Red,3472,1,0,0,0,0,1,0,0,0,0,61,3798c79d0f654877a7f8dea582fabed5,emc.clark.kent,Red
256.60025,59,32,28.0,Red,7861,6,1,0,0,0,4,0,0,0,0,61,fa58a598a894468283c7423dc8cabde5,blackmane-,Red
195.400635,37,35,108.0,Blue,4954,1,0,0,0,0,0,0,0,0,0,61,48f4bf941b4448d0b32cc684781b35bc,Valot,Red
213.500519,53,21,76.0,Red,7245,4,0,0,0,0,3,0,0,0,0,61,038156a285ff4ed2ae9d73900693207a,KylieJenner,Red
93.199944,20,38,80.0,Red,3141,0,0,0,0,0,1,0,0,0,0,61,53ef28829b3f4c34b59bd184e7135ccc,johnnydang,Red
219.800079,18,49,64.0,Red,2580,2,1,0,0,0,0,0,0,0,0,62,3798c79d0f654877a7f8dea582fabed5,emc.clark.kent,Red
119.199936,18,40,76.0,Red,3633,0,0,0,0,0,0,0,0,0,0,62,53ef28829b3f4c34b59bd184e7135ccc,johnnydang,Red
186.200165,53,28,40.0,Blue,6202,2,0,0,0,0,2,0,0,0,0,62,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Red
269.700104,34,48,28.0,Blue,6096,0,0,0,0,0,2,0,0,0,0,62,247f5a3e45e5418bb2079066d445f112,Kngkyle,Red
240.400116,33,33,108.0,Blue,5091,0,0,0,0,0,1,0,0,0,0,62,48f4bf941b4448d0b32cc684781b35bc,Valot,Red
310.400055,39,48,36.0,Red,5797,6,0,0,0,0,0,0,0,0,0,62,b066fe72291f40fa81175d31632541f6,pb.,Red
225.300751,58,20,76.0,Red,7504,10,3,0,0,0,5,0,0,0,0,62,038156a285ff4ed2ae9d73900693207a,KylieJenner,Red
190.600418,53,26,28.0,Red,7130,6,0,0,0,0,3,0,0,0,0,62,fa58a598a894468283c7423dc8cabde5,blackmane-,Red
165.999939,25,38,52.0,Blue,3373,0,0,0,0,0,0,0,0,0,0,62,82cf781fe624480594f0c535c1e512b9,Maddeh,Red
202.0,35,43,64.0,Blue,5177,4,0,0,0,0,0,0,0,0,0,62,cd6e3e1057f1484c8248e4c1ba4a3cb1,triangle,Red
6.0,7,13,60.0,Blue,1948,0,0,0,0,0,0,0,0,0,0,63,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Red
14.0,14,12,72.0,Blue,4130,0,0,0,0,0,0,0,0,0,0,63,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
16.0,16,10,64.0,Red,3475,1,0,0,0,0,0,0,0,0,0,63,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
7.0,7,13,44.0,Red,2370,0,0,0,0,0,0,0,0,0,0,63,82cf781fe624480594f0c535c1e512b9,Maddeh,Red
13.0,13,8,44.0,Red,3456,0,0,0,0,0,1,0,0,0,0,63,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Red
10.0,10,12,68.0,Blue,3506,0,0,0,0,0,0,0,0,0,0,63,9639b804254140ba987623386ea5a870,83R,Red
12.0,12,14,60.0,Red,3441,0,0,0,0,0,0,0,0,0,0,64,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
10.0,11,9,72.0,Blue,3975,0,0,0,0,0,0,0,0,0,0,64,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
8.0,8,11,52.0,Blue,1644,0,0,0,0,0,0,0,0,0,0,64,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
16.0,16,8,68.0,Blue,4591,0,0,0,0,0,0,0,0,0,0,64,9639b804254140ba987623386ea5a870,83R,Blue
8.0,9,11,36.0,Red,3443,0,0,0,0,0,0,0,0,0,0,64,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Blue
6.0,6,11,48.0,Red,1887,0,0,0,0,0,0,0,0,0,0,64,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
12.0,13,12,64.0,Red,3554,0,0,0,0,0,0,0,0,0,0,65,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
8.0,8,14,72.0,Blue,3677,0,0,0,0,0,0,0,0,0,0,65,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
17.0,17,9,72.0,Blue,3421,0,0,0,0,0,0,0,0,0,0,65,9639b804254140ba987623386ea5a870,83R,Blue
6.0,9,10,52.0,Blue,2607,0,0,0,0,0,0,0,0,0,0,65,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
2.0,5,14,44.0,Red,2221,0,0,0,0,0,0,0,0,0,0,65,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
12.0,12,12,36.0,Red,3448,0,0,0,0,0,0,0,0,0,0,65,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Blue
21.0,21,8,64.0,Red,4062,0,0,0,0,0,2,0,0,0,0,66,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
8.0,8,11,60.0,Red,2463,0,0,0,0,0,0,0,0,0,0,66,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Red
11.0,11,15,36.0,Blue,2912,0,0,0,0,0,0,0,0,0,0,66,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Red
14.0,15,11,24.0,Blue,4775,1,0,0,0,0,1,0,0,0,0,66,48eb6c6460e7456b8a0d655f010b34de,Trinatek,Red
10.0,10,12,72.0,Red,4170,0,0,0,0,0,0,0,0,0,0,66,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
5.0,5,14,44.0,Blue,1835,0,0,0,0,0,0,0,0,0,0,66,82cf781fe624480594f0c535c1e512b9,Maddeh,Red
7.0,8,11,72.0,Red,3785,1,0,0,0,0,0,0,0,0,0,67,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
16.0,17,7,24.0,Blue,4106,0,0,0,0,0,2,0,0,0,0,67,48eb6c6460e7456b8a0d655f010b34de,Trinatek,Blue
10.0,10,11,60.0,Red,2675,0,0,0,0,0,0,0,0,0,0,67,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
8.0,8,8,44.0,Blue,2213,0,0,0,0,0,0,0,0,0,0,67,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
8.0,8,8,36.0,Blue,2575,1,0,0,0,0,0,0,0,0,0,67,c582bc70ed4d42c0a69cdc4b705ffa1b,eP_,Blue
4.0,4,12,56.0,Red,1610,0,0,0,0,0,0,0,0,0,0,67,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
7.0,7,11,56.0,Red,2494,0,0,0,0,0,0,0,0,0,0,68,cc1b709905ec4359b04bc2f4060eacdb,bdy,Blue
18.0,18,7,24.0,Blue,3688,0,0,0,0,0,2,0,0,0,0,68,48eb6c6460e7456b8a0d655f010b34de,Trinatek,Blue
8.0,8,6,52.0,Blue,1971,0,0,0,0,0,0,0,0,0,0,68,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
9.0,9,10,28.0,Red,3219,0,0,0,0,0,0,0,0,0,0,68,c6fbbbdafa5a4359b3fcbdc77795c993,Cuzkey,Blue
4.0,4,12,44.0,Red,1342,0,0,0,0,0,0,0,0,0,0,68,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
6.0,7,8,72.0,Blue,3002,0,0,0,0,0,0,0,0,0,0,68,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
8.0,8,6,72.0,Blue,3016,0,0,0,0,0,0,0,0,0,0,69,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
7.0,7,7,56.0,Blue,2115,0,0,0,0,0,0,0,0,0,0,69,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
4.0,4,11,48.0,Red,2326,0,0,0,0,0,0,0,0,0,0,69,cc1b709905ec4359b04bc2f4060eacdb,bdy,Blue
15.0,15,7,20.0,Blue,3262,0,0,0,0,0,1,0,0,0,0,69,48eb6c6460e7456b8a0d655f010b34de,Trinatek,Blue
8.0,9,10,28.0,Red,2405,0,0,0,0,0,0,0,0,0,0,69,c6fbbbdafa5a4359b3fcbdc77795c993,Cuzkey,Blue
6.0,7,11,48.0,Red,2160,1,0,0,0,0,0,0,0,0,0,69,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
7.0,7,12,40.0,Red,3028,0,0,0,0,0,0,0,0,0,0,70,d2136029068f4c259e1ad20456d7e194,olec,Blue
8.0,8,10,104.0,Red,2559,0,0,0,0,0,0,0,0,0,0,70,b8d23b3de9264ced86b4ec96f927ea6f,acme_,Blue
7.0,7,4,64.0,Blue,2496,0,0,0,0,0,0,0,0,0,0,70,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
12.0,12,8,20.0,Blue,2989,0,0,0,0,0,0,0,0,0,0,70,5b1fa447e4f74294845bf2c9302f9fe9,juice,Blue
1.0,2,12,68.0,Red,954,0,0,0,0,0,0,0,0,0,0,70,7da7f83317c54160849ba9083761975a,TAXICOMMANDER,Blue
14.0,14,5,64.0,Blue,2706,0,0,0,0,0,1,0,0,0,0,70,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Blue
9.0,9,8,64.0,Blue,3311,1,0,0,0,0,1,0,0,0,0,71,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
8.0,8,8,60.0,Blue,2613,0,0,0,0,0,0,0,0,0,0,71,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Blue
10.0,10,11,104.0,Red,2938,0,0,0,0,0,1,0,0,0,0,71,b8d23b3de9264ced86b4ec96f927ea6f,acme_,Blue
16.0,16,8,20.0,Blue,3325,0,0,0,0,0,0,0,0,0,0,71,5b1fa447e4f74294845bf2c9302f9fe9,juice,Blue
5.0,7,12,40.0,Red,3293,0,0,0,0,0,0,0,0,0,0,71,d2136029068f4c259e1ad20456d7e194,olec,Blue
7.0,7,12,60.0,Red,1855,0,0,0,0,0,0,0,0,0,0,71,7da7f83317c54160849ba9083761975a,TAXICOMMANDER,Blue
5.0,6,11,60.0,Red,2842,0,0,0,0,0,0,0,0,0,0,72,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
9.0,11,6,60.0,Blue,2434,0,0,0,0,0,1,0,0,0,0,72,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Blue
3.0,4,12,44.0,Red,1461,0,0,0,0,0,0,0,0,0,0,72,82cf781fe624480594f0c535c1e512b9,Maddeh,Blue
12.0,12,6,20.0,Blue,3147,1,0,0,0,0,0,0,0,0,0,72,5b1fa447e4f74294845bf2c9302f9fe9,juice,Blue
11.0,11,8,36.0,Blue,3348,2,1,0,0,0,1,0,0,0,0,72,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Blue
8.0,8,13,20.0,Red,3036,0,0,0,0,0,0,0,0,0,0,72,48eb6c6460e7456b8a0d655f010b34de,Trinatek,Blue
10.0,10,10,64.0,Red,3388,0,0,0,0,0,0,0,0,0,0,73,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
7.0,7,11,64.0,Blue,2863,0,0,0,0,0,0,0,0,0,0,73,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Red
15.0,15,10,20.0,Red,3748,0,0,0,0,0,1,0,0,0,0,73,48eb6c6460e7456b8a0d655f010b34de,Trinatek,Red
14.0,14,10,20.0,Blue,2683,0,0,0,0,0,0,0,0,0,0,73,5b1fa447e4f74294845bf2c9302f9fe9,juice,Red
7.0,7,11,48.0,Red,1723,0,0,0,0,0,0,0,0,0,0,73,82cf781fe624480594f0c535c1e512b9,Maddeh,Red
10.0,10,11,40.0,Blue,3964,0,0,0,0,0,1,0,0,0,0,73,b6ad99d3cacd4df09141083bb699fd33,therealfusion,Red
15.0,16,6,64.0,Red,2989,1,0,0,0,0,1,1,0,0,0,74,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
7.0,7,10,60.0,Blue,1896,0,0,0,0,0,0,0,0,0,0,74,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Red
3.0,3,10,64.0,Blue,2212,0,0,0,0,0,0,0,0,0,0,74,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
4.0,5,11,52.0,Blue,1800,0,0,0,0,0,0,0,0,0,0,74,c8ab4752327d417dbc2f051fb7762328,HoBoxX7Xx,Red
5.0,6,5,36.0,Red,1783,0,0,0,0,0,0,0,0,0,0,74,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Red
8.0,8,6,20.0,Red,2923,0,0,0,0,0,0,0,0,0,0,74,adab41481c4542a98f4b447bd4c8d780,Killingg,Red
12.0,12,10,64.0,Red,3610,1,0,0,0,0,1,0,0,0,0,75,fd83abe496ca401497b5adf4e412bf2c,dc!,Red
12.0,13,11,64.0,Blue,3660,0,0,0,0,0,1,0,0,0,0,75,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
8.0,8,11,60.0,Blue,2195,1,0,0,0,0,1,0,0,0,0,75,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Red
5.0,5,10,36.0,Red,2203,0,0,0,0,0,0,0,0,0,0,75,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Red
17.0,18,6,16.0,Red,3578,1,0,0,0,0,1,1,0,0,0,75,adab41481c4542a98f4b447bd4c8d780,Killingg,Red
4.0,4,14,52.0,Blue,1451,0,0,0,0,0,0,0,0,0,0,75,c8ab4752327d417dbc2f051fb7762328,HoBoxX7Xx,Red
5.0,6,7,36.0,Blue,2376,0,0,0,0,0,0,0,0,0,0,76,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
19.0,19,6,20.0,Blue,4257,1,0,0,0,0,2,0,0,0,0,76,adab41481c4542a98f4b447bd4c8d780,Killingg,Blue
9.0,9,9,56.0,Blue,2299,0,0,0,0,0,0,0,0,0,0,76,c8ab4752327d417dbc2f051fb7762328,HoBoxX7Xx,Blue
10.0,10,12,68.0,Red,3334,1,0,0,0,0,0,0,0,0,0,76,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
6.0,6,11,60.0,Red,2262,0,0,0,0,0,0,0,0,0,0,76,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
5.0,5,11,60.0,Red,1643,0,0,0,0,0,0,0,0,0,0,76,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Blue
9.0,9,13,64.0,Red,3045,0,0,0,0,0,0,0,0,0,0,77,fd83abe496ca401497b5adf4e412bf2c,dc!,Blue
11.0,11,16,64.0,Red,3374,0,0,0,0,0,0,0,0,0,0,77,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Blue
11.0,12,13,60.0,Red,3909,0,0,0,0,0,0,0,0,0,0,77,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Blue
7.0,7,12,36.0,Blue,2563,0,0,0,0,0,0,0,0,0,0,77,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Blue
15.0,17,11,20.0,Blue,5172,1,0,0,0,0,1,0,0,0,0,77,adab41481c4542a98f4b447bd4c8d780,Killingg,Blue
16.0,17,12,56.0,Blue,3372,0,0,0,0,0,1,0,0,0,0,77,c8ab4752327d417dbc2f051fb7762328,HoBoxX7Xx,Blue
4.0,4,10,24.0,Blue,2045,0,0,0,0,0,0,0,0,0,0,78,9791051e04bd423aafa44fc5d2379002,PayBack,Red
5.0,5,10,20.0,Blue,2155,0,0,0,0,0,0,0,0,0,0,78,5b1fa447e4f74294845bf2c9302f9fe9,juice,Red
15.0,15,4,48.0,Red,3708,0,0,0,0,0,1,1,0,0,0,78,4ddcf09ab5774cbe9ed1f9d5b7e7751e,PaWwEeZy,Red
11.0,11,6,104.0,Red,2152,1,0,0,0,0,1,0,0,0,0,78,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Red
5.0,5,3,72.0,Red,2159,0,0,0,0,0,0,0,0,0,0,78,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
4.0,4,11,32.0,Blue,1600,0,0,0,0,0,0,0,0,0,0,78,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Red
3.0,3,11,20.0,Blue,1470,0,0,0,0,0,0,0,0,0,0,79,9791051e04bd423aafa44fc5d2379002,PayBack,Red
15.0,15,2,44.0,Red,3076,0,0,0,0,0,1,0,0,0,0,79,4ddcf09ab5774cbe9ed1f9d5b7e7751e,PaWwEeZy,Red
10.0,10,5,72.0,Red,2204,0,0,0,0,0,1,0,0,0,0,79,07e19a614135469b9419f42a2e37fb9f,ExitNextRight,Red
5.0,5,10,32.0,Blue,1144,0,0,0,0,0,0,0,0,0,0,79,66968d22ef7e4eb183c52ce1ebb178aa,constablle,Red
5.0,5,6,108.0,Red,1680,0,0,0,0,0,0,0,0,0,0,79,569d97c0c3cf4ed3a2d0926bebbd2f3c,Nudisto,Red
4.0,5,11,20.0,Blue,1992,0,0,0,0,0,0,0,0,0,0,79,5b1fa447e4f74294845bf2c9302f9fe9,juice,Red
